State,City,Race/Ethnicity/Ancestry,Religion,Sexual Orientation,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Alabama,Birmingham,3,0,2,0,0,0,1,1,1,2,212291
Alabama,Hoover,4,0,0,0,0,0,0,3,1,0,85163
Alabama,Prattville,1,0,0,0,0,0,0,1,0,0,35637
Alaska,Anchorage,4,0,1,0,0,0,1,1,2,1,301239
Alaska,Kotzebue,1,0,0,0,0,0,0,1,0,0,3304
Alaska,North Pole,1,0,0,0,0,0,0,1,0,0,2190
Alaska,Soldotna,1,0,0,0,0,0,0,0,0,1,4512
Arizona,Apache Junction,2,0,0,0,0,0,1,1,0,0,38519
Arizona,Avondale,1,1,0,0,0,0,0,0,0,2,80533
Arizona,Chandler,1,0,0,0,0,0,0,0,1,0,258875
Arizona,El Mirage,0,1,0,0,0,0,0,1,0,0,33985
Arizona,Gilbert,3,1,0,0,0,0,2,1,1,0,247324
Arizona,Glendale,5,2,1,0,0,0,2,2,2,2,240374
Arizona,Holbrook,0,0,1,0,0,0,0,1,0,0,5007
Arizona,Mesa,2,2,0,0,0,0,1,0,1,2,471034
Arizona,Nogales,0,1,0,0,0,0,0,0,0,1,20312
Arizona,Phoenix,137,40,49,5,0,0,76,77,44,34,1559744
Arizona,Prescott,1,0,0,0,0,0,1,0,0,0,41393
Arizona,Scottsdale,1,1,1,0,0,0,2,0,1,0,233872
Arizona,Tucson,1,0,3,0,0,0,2,0,1,1,529675
Arizona,Williams,0,0,1,0,0,0,0,1,0,0,3110
Arizona,Yuma,3,0,1,0,0,0,0,2,1,1,93923
Arizona,"Arizona State University, Main Campus",2,0,0,0,0,0,1,1,0,0,83260
Arizona,Maricopa,1,0,0,0,0,0,1,0,0,0,1000000
Arizona,Pima,1,1,0,0,0,0,0,2,0,0,1000000
Arizona,Pinal,1,0,0,0,0,0,0,1,0,0,1000000
Arizona,Yavapai,0,1,0,0,0,0,1,0,0,0,1000000
Arizona,Graham,0,1,0,0,0,0,1,0,0,0,1000000
Arkansas,Bryant,1,0,0,0,0,0,1,0,0,0,20404
Arkansas,Fort Smith,0,0,2,0,0,0,1,0,0,1,87603
Arkansas,Sebastian,1,0,0,0,0,0,0,1,0,0,1000000
Arkansas,Boone,1,0,0,0,0,0,1,0,0,0,1000000
California,Alameda,1,1,0,0,0,0,1,0,1,0,78613
California,Alhambra,0,1,0,0,0,0,0,0,1,0,86175
California,Antioch,5,2,1,0,0,0,2,1,2,3,110537
California,Azusa,2,1,0,0,0,0,0,2,1,0,49431
California,Bakersfield,1,0,3,0,0,0,3,0,0,1,373887
California,Banning,1,1,0,0,0,0,0,1,1,0,31030
California,Bellflower,1,1,0,0,0,0,0,1,0,1,78635
California,Bell Gardens,2,0,0,0,0,0,0,1,0,1,43411
California,Berkeley,2,1,1,0,0,0,0,1,0,3,120387
California,Beverly Hills,0,2,0,0,0,0,0,2,0,0,35054
California,Brisbane,1,0,1,0,0,0,0,1,0,1,4696
California,Buena Park,0,1,0,0,0,0,0,0,0,1,83684
California,Burbank,1,0,0,0,0,0,0,1,0,0,105865
California,Calabasas,1,0,0,0,0,0,0,0,1,0,24505
California,Camarillo,1,0,0,0,0,0,0,1,0,0,67325
California,Carmel,0,1,0,0,0,0,0,0,1,0,3913
California,Carson,3,0,0,0,0,0,1,1,1,0,93677
California,Chino Hills,0,1,0,0,0,0,0,0,0,1,77515
California,Chula Vista,1,0,2,0,0,0,0,1,1,1,265215
California,Citrus Heights,1,1,0,0,0,0,0,0,0,2,86853
California,Claremont,1,2,1,0,0,0,0,2,0,2,36331
California,Clearlake,5,2,0,0,0,0,2,0,3,2,15044
California,Clovis,1,1,0,0,0,0,0,0,1,1,103769
California,Coachella,0,1,0,0,0,0,0,0,0,1,44953
California,Colton,0,1,0,0,0,0,0,1,0,0,54503
California,Commerce,0,0,1,0,0,0,0,0,1,0,13137
California,Compton,1,0,1,0,0,0,0,1,1,0,99125
California,Concord,3,1,1,0,0,0,2,0,0,3,128767
California,Covina,1,0,0,0,0,0,1,0,0,0,49300
California,Cypress,1,1,0,0,0,0,1,1,0,0,49560
California,Daly City,1,0,1,0,0,0,1,0,1,0,107320
California,Davis,2,2,2,0,0,0,5,0,1,0,67034
California,Diamond Bar,2,0,0,0,0,0,1,0,1,0,57085
California,East Palo Alto,0,1,1,0,0,0,0,0,1,1,29864
California,El Cajon,0,0,1,0,0,0,1,0,0,0,103942
California,El Cerrito,2,0,0,0,0,0,0,1,1,0,24842
California,Elk Grove,2,0,0,0,0,0,1,0,1,0,166183
California,El Monte,2,0,1,0,0,0,2,0,0,1,117376
California,El Segundo,1,0,0,0,0,0,0,0,1,0,17164
California,Escondido,6,0,0,0,0,0,2,1,1,2,151732
California,Eureka,2,0,0,0,0,0,1,0,1,0,26858
California,Fairfield,0,0,1,0,0,0,0,0,1,0,112582
California,Firebaugh,1,0,0,0,0,0,1,0,0,0,8484
California,Folsom,2,0,0,0,0,0,0,0,1,1,76183
California,Fort Bragg,0,1,0,0,0,0,0,0,1,0,7310
California,Foster City,0,0,1,0,0,0,0,0,1,0,33313
California,Fremont,2,1,0,0,0,0,2,1,0,0,232427
California,Fresno,7,0,1,0,0,2,3,1,5,1,520837
California,Fullerton,1,0,0,0,0,1,1,0,0,1,140771
California,Galt,2,0,0,0,0,0,2,0,0,0,25106
California,Garden Grove,1,1,0,0,0,0,2,0,0,0,176041
California,Glendale,1,0,0,0,0,1,0,0,2,0,202298
California,Glendora,1,0,0,0,0,0,0,0,1,0,51753
California,Goleta,1,0,0,0,0,0,1,0,0,0,31011
California,Greenfield,0,0,1,0,0,0,0,0,1,0,17061
California,Gridley,1,0,0,0,0,0,0,0,0,1,6580
California,Hanford,1,2,0,0,0,0,0,1,0,2,55299
California,Hawaiian Gardens,2,0,0,0,0,0,1,0,0,1,14629
California,Hawthorne,3,0,1,0,0,0,1,0,2,1,88410
California,Hayward,3,1,0,0,0,0,0,1,3,0,157157
California,Hemet,2,0,0,0,0,0,1,0,0,1,84030
California,Hermosa Beach,1,0,0,0,0,0,1,0,0,0,19986
California,Hesperia,0,0,2,0,0,0,1,0,0,1,93348
California,Hollister,0,0,1,0,0,0,0,0,0,1,37604
California,Huntington Beach,0,2,1,0,0,1,0,1,1,2,203233
California,Huntington Park,3,0,1,0,0,0,3,0,1,0,59668
California,Imperial,1,0,0,0,0,0,0,1,0,0,17338
California,Imperial Beach,1,0,0,0,0,0,0,1,0,0,27341
California,Indio,1,0,0,0,0,0,0,0,1,0,87195
California,Industry,1,0,0,0,0,0,0,1,0,0,206
California,Irvine,1,1,1,0,0,0,0,1,1,1,258198
California,Jurupa Valley,1,0,0,0,0,0,0,0,1,0,99706
California,Kerman,0,0,1,0,0,0,0,0,1,0,14595
California,Laguna Beach,1,0,1,0,0,0,0,0,2,0,23485
California,Lake Elsinore,0,0,1,0,0,0,1,0,0,0,61871
California,Lake Forest,4,0,0,0,0,0,0,0,1,3,80798
California,Lakewood,2,0,0,0,0,0,0,0,0,2,82047
California,La Mirada,1,1,0,0,0,0,1,0,0,1,49685
California,Lancaster,3,2,2,0,0,0,0,2,2,3,162095
California,Lawndale,0,0,1,0,0,0,1,0,0,0,33605
California,Lemoore,1,0,0,0,0,0,0,0,0,1,25348
California,Livermore,0,4,1,0,0,0,3,1,1,0,88316
California,Lodi,1,1,0,0,0,0,0,1,0,1,64369
California,Lomita,1,0,0,0,0,0,0,0,1,0,20893
California,Long Beach,6,0,6,0,0,0,3,3,4,2,476318
California,Los Alamitos,1,0,0,0,0,0,1,0,0,0,11789
California,Los Angeles,92,50,45,0,0,5,45,53,41,53,3962726
California,Los Gatos,1,0,0,0,0,0,0,0,1,0,31044
California,Malibu,0,1,0,0,0,0,0,0,1,0,13033
California,Manhattan Beach,1,0,0,0,0,0,0,0,0,1,36065
California,Manteca,0,2,0,0,0,0,1,0,1,0,75019
California,Marina,0,0,1,0,0,0,1,0,0,0,21094
California,Marysville,1,0,0,0,0,0,1,0,0,0,12264
California,Menifee,1,0,0,0,0,0,0,1,0,0,87051
California,Merced,1,0,0,0,0,0,0,0,0,1,82409
California,Mission Viejo,1,0,0,0,0,0,0,0,0,1,98217
California,Modesto,4,0,0,0,0,0,0,2,0,2,210794
California,Montebello,0,1,0,0,0,0,1,0,0,0,64280
California,Monterey Park,2,1,1,0,0,0,3,0,1,0,61750
California,Moorpark,0,1,0,0,0,0,0,0,0,1,35804
California,Moreno Valley,0,0,1,0,0,0,0,0,0,1,205182
California,Napa,1,0,0,0,0,0,0,1,0,0,80749
California,National City,1,0,0,0,0,0,0,1,0,0,60768
California,Newark,0,1,0,0,0,0,0,0,0,1,45258
California,Newport Beach,1,1,0,0,0,0,2,0,0,0,87749
California,Norwalk,3,0,0,0,0,0,2,0,1,0,107470
California,Oakland,6,3,8,0,0,1,2,9,6,1,419481
California,Oceanside,1,1,0,0,0,0,0,0,1,1,176319
California,Ontario,0,1,1,0,0,0,0,0,0,2,170274
California,Orange,1,2,0,0,0,0,0,1,2,0,140572
California,Oxnard,7,0,0,0,0,0,0,4,3,0,207221
California,Palmdale,2,0,0,0,0,0,1,0,1,0,159613
California,Palm Desert,0,1,0,0,0,0,1,0,0,0,51847
California,Palm Springs,0,0,3,0,0,0,0,2,0,1,47388
California,Palo Alto,3,0,0,0,0,0,0,1,1,1,67560
California,Paramount,2,0,0,0,0,0,1,1,0,0,55727
California,Pasadena,0,0,2,0,0,0,0,0,1,1,141815
California,Placentia,1,0,0,1,0,0,0,2,0,0,52753
California,Pleasant Hill,1,0,0,0,0,0,0,1,0,0,34829
California,Port Hueneme,1,0,0,0,0,0,1,0,0,0,22249
California,Rancho Cucamonga,4,0,0,0,0,0,2,1,0,1,176376
California,Rancho Palos Verdes,1,1,0,0,0,0,0,0,2,0,42993
California,Redding,6,3,2,0,0,0,1,4,2,4,92020
California,Redlands,2,0,0,0,0,0,0,1,0,1,71078
California,Redondo Beach,1,0,0,0,0,0,0,1,0,0,68492
California,Rialto,1,0,0,0,0,0,0,1,0,0,103590
California,Richmond,1,0,0,0,0,0,0,0,0,1,109716
California,Riverside,3,4,0,0,0,0,0,0,5,2,323064
California,Roseville,1,1,0,0,0,0,0,2,0,0,131039
California,Sacramento,3,0,4,0,0,1,1,4,2,1,489717
California,Salinas,1,0,1,0,0,1,0,0,2,1,158185
California,San Bernardino,3,0,1,0,0,0,1,2,1,0,216477
California,San Diego,14,7,12,0,0,3,10,9,6,11,1400467
California,San Dimas,1,0,0,0,0,0,0,1,0,0,34955
California,San Francisco,10,6,9,0,0,3,8,11,7,2,863782
California,San Jacinto,1,0,0,0,0,0,0,1,0,0,47022
California,San Jose,3,2,1,0,0,0,2,1,0,3,1031458
California,San Juan Capistrano,0,1,0,0,0,0,0,1,0,0,36666
California,San Leandro,2,1,0,0,0,0,1,0,1,1,90438
California,San Marino,1,0,0,0,0,0,0,0,1,0,13491
California,San Mateo,0,1,1,0,0,0,0,0,0,2,104306
California,Santa Ana,2,5,2,0,0,1,2,3,5,0,337304
California,Santa Barbara,0,0,1,0,0,0,0,1,0,0,91877
California,Santa Clarita,2,1,1,0,0,0,2,1,0,1,211132
California,Santa Cruz,4,1,0,0,0,1,2,1,1,2,64076
California,Santa Monica,0,0,1,0,0,1,0,0,2,0,93796
California,Santa Rosa,1,0,1,0,0,0,1,0,0,1,175738
California,Santee,0,0,1,0,0,0,0,0,1,0,57934
California,Scotts Valley,1,0,0,0,0,0,0,0,1,0,11926
California,Seaside,1,0,0,0,0,0,0,1,0,0,34459
California,Selma,0,1,0,0,0,0,0,0,1,0,24532
California,Simi Valley,4,1,0,0,0,0,1,1,1,2,127472
California,Sonoma,1,1,0,0,0,0,0,1,1,0,11107
California,Sonora,0,0,1,0,0,0,0,1,0,0,4779
California,South Gate,0,2,0,0,0,0,0,0,0,2,96775
California,Stockton,1,1,1,0,0,1,1,0,1,2,304890
California,Temecula,1,0,0,0,0,0,0,0,1,0,111673
California,Thousand Oaks,0,2,0,0,0,0,0,1,1,0,129976
California,Torrance,0,1,0,0,0,0,0,1,0,0,149243
California,Tracy,2,1,0,0,0,0,0,1,2,0,86477
California,Turlock,3,2,1,0,0,0,1,1,1,3,71895
California,Upland,1,0,0,0,0,0,0,0,1,0,76581
California,Ventura,2,0,2,0,0,0,1,1,2,0,110077
California,Victorville,0,0,1,0,0,1,1,1,0,0,123332
California,Visalia,2,0,1,0,0,0,1,1,0,1,130405
California,Vista,2,0,1,0,0,0,0,0,3,0,99097
California,Walnut Creek,1,2,1,0,0,0,2,0,1,1,68530
California,West Covina,2,0,0,0,0,0,2,0,0,0,109030
California,West Hollywood,3,0,3,0,0,0,2,1,2,1,36256
California,Westminster,0,1,1,0,0,0,0,1,1,0,92640
California,"California State Polytechnic University, San Luis Obispo",1,1,0,0,0,0,0,0,0,2,20186
California,California State University:,0,0,0,0,0,0,0,0,0,0,1000000
California,Dominguez Hills,1,0,0,0,0,0,0,0,0,1,14687
California,Fullerton,0,0,0,0,0,1,1,0,0,0,38128
California,Northridge,1,0,0,0,0,0,0,0,1,0,40131
California,San Jose,1,0,0,0,0,1,1,0,0,1,32713
California,Humboldt State University,1,1,1,0,0,0,0,1,1,1,8485
California,San Diego State University,1,1,0,0,0,0,0,0,1,1,33483
California,University of California:,0,0,0,0,0,0,0,0,0,0,1000000
California,Berkeley,0,2,0,0,0,0,1,0,1,0,37565
California,Davis,2,3,0,0,0,0,0,1,3,1,34508
California,Los Angeles,5,0,2,0,0,0,3,1,2,1,41845
California,Santa Cruz,0,0,1,0,0,0,1,0,0,0,17866
California,Ventura County Community College District,1,0,0,0,0,0,0,0,1,0,33956
California,Kern,2,0,2,0,0,0,0,2,1,1,1000000
California,Kings,0,0,1,0,0,0,0,0,0,1,1000000
California,Los Angeles,16,2,9,1,0,0,4,12,8,4,1000000
California,Marin,0,1,0,0,0,0,1,0,0,0,1000000
California,Orange,1,1,0,0,0,0,1,0,0,1,1000000
California,Placer,0,3,0,0,0,0,0,0,3,0,1000000
California,Riverside,1,1,1,0,0,0,0,2,0,1,1000000
California,Sacramento,6,2,0,0,0,0,2,2,3,1,1000000
California,San Bernardino,5,0,1,0,0,0,2,0,2,2,1000000
California,San Diego,8,4,3,0,0,0,4,4,3,4,1000000
California,San Joaquin,0,2,1,0,0,0,0,0,1,2,1000000
California,San Luis Obispo,1,0,1,0,0,0,1,0,1,0,1000000
California,San Mateo,2,0,1,0,0,0,0,0,1,2,1000000
California,Santa Clara,0,1,0,1,0,0,0,1,1,0,1000000
California,Sonoma,1,1,0,0,0,0,0,0,0,2,1000000
California,Stanislaus,0,0,1,0,0,0,1,0,0,0,1000000
California,Ventura,0,0,1,0,0,0,0,1,0,0,1000000
California,Amador,1,1,0,0,0,0,0,2,0,0,1000000
California,Calaveras,0,0,1,0,0,0,0,0,0,1,1000000
California,Colusa,1,0,0,0,0,0,0,1,0,0,1000000
California,Del Norte,0,0,0,1,0,0,0,0,0,1,1000000
California,Lake,1,0,1,0,0,0,0,1,1,0,1000000
California,Mendocino,1,0,0,0,0,0,1,0,0,0,1000000
California,Nevada,2,0,0,0,0,0,0,0,2,0,1000000
California,"East Bay Regional Parks, Alameda County",0,1,0,0,0,0,0,0,0,1,1000000
California,Los Angeles Transportation Services Bureau,10,1,5,0,1,0,7,7,2,1,1000000
California,Port of San Diego Harbor,0,1,0,0,0,0,0,0,0,1,1000000
California,San Francisco Bay Area Rapid Transit: ,0,0,0,0,0,0,0,0,0,0,1000000
California,Alameda County,2,1,0,0,0,0,1,2,0,0,1000000
California,Contra Costa County,1,1,0,0,0,0,1,0,1,0,1000000
California,San Francisco County,1,0,0,0,0,0,0,1,0,0,1000000
California,San Mateo County,1,1,0,0,0,0,1,0,0,1,1000000
Colorado,Arvada,1,0,1,0,0,0,1,0,1,0,115379
Colorado,Aspen,1,0,0,0,0,0,0,0,0,1,6841
Colorado,Aurora,4,1,1,0,0,0,0,2,2,2,360237
Colorado,Basalt,1,0,0,0,0,0,0,0,1,0,3937
Colorado,Boulder,1,0,0,0,0,0,1,0,0,0,106823
Colorado,Breckenridge,1,0,0,0,0,0,0,1,0,0,4804
Colorado,Castle Rock,1,0,0,0,0,0,0,0,1,0,57699
Colorado,Centennial,1,0,0,0,0,0,0,1,0,0,108846
Colorado,Colorado Springs,5,1,2,0,0,0,2,2,3,1,452410
Colorado,Craig,1,0,0,0,0,0,0,1,0,0,8698
Colorado,Denver,8,2,9,1,0,0,3,8,6,3,682418
Colorado,Durango,1,0,1,0,0,0,0,2,0,0,18095
Colorado,Englewood,0,0,1,0,0,0,0,0,1,0,33037
Colorado,Fort Collins,3,0,1,0,0,0,1,1,2,0,159629
Colorado,Glenwood Springs,2,0,0,0,0,0,0,1,0,1,9914
Colorado,Golden,1,0,0,0,0,0,1,0,0,0,20448
Colorado,Grand Junction,1,0,1,0,0,0,0,1,1,0,60508
Colorado,Greeley,1,0,0,0,0,0,0,0,1,0,99993
Colorado,Greenwood Village,2,1,0,0,0,0,1,1,0,1,15760
Colorado,La Junta,1,0,0,0,0,0,0,1,0,0,6926
Colorado,Littleton,0,1,0,0,0,0,0,1,0,0,45363
Colorado,Longmont,2,0,0,0,0,0,1,0,1,0,91222
Colorado,Loveland,0,1,0,0,0,1,0,0,1,1,74139
Colorado,Pueblo,5,2,2,0,0,0,3,2,0,4,108810
Colorado,Sterling,1,0,0,0,0,0,1,0,0,0,14574
Colorado,Trinidad,0,0,0,1,0,0,0,1,0,0,7995
Colorado,Walsenburg,2,0,0,0,0,0,0,1,1,0,2861
Colorado,Auraria Higher Education Center2,0,1,0,0,0,0,1,0,0,0,1000000
Colorado,University of Colorado:,0,0,0,0,0,0,0,0,0,0,1000000
Colorado,Boulder,1,0,0,0,0,0,0,1,0,0,32432
Colorado,Colorado Springs,1,0,0,0,0,0,0,0,0,1,11761
Colorado,Adams,1,0,0,0,0,0,0,0,1,0,1000000
Colorado,Arapahoe,5,3,0,1,0,0,1,1,3,4,1000000
Colorado,Boulder,2,1,0,0,0,1,0,1,3,0,1000000
Colorado,El Paso,1,0,0,0,0,0,0,1,0,0,1000000
Colorado,Jefferson,0,0,0,0,0,1,0,1,0,0,1000000
Colorado,Larimer,1,0,1,0,0,0,1,1,0,0,1000000
Colorado,Mesa,1,0,0,0,0,0,0,1,0,0,1000000
Colorado,Pueblo,1,0,0,0,0,0,0,1,0,0,1000000
Colorado,Weld,2,0,0,0,0,0,0,0,2,0,1000000
Colorado,Garfield,1,1,0,0,0,0,0,2,0,0,1000000
Colorado,La Plata,0,1,0,0,0,0,1,0,0,0,1000000
Colorado,Pitkin,1,0,0,0,0,0,1,0,0,0,1000000
Connecticut,Bethel,1,0,0,0,0,0,0,0,0,1,19560
Connecticut,Bloomfield,0,2,0,0,0,0,0,0,2,0,20901
Connecticut,Bridgeport,5,0,1,0,0,0,1,3,1,1,148313
Connecticut,Bristol,1,0,1,0,0,0,0,1,0,1,60593
Connecticut,Cheshire,1,0,0,0,0,0,0,1,0,0,29245
Connecticut,Danbury,2,1,0,1,0,0,1,1,1,1,84404
Connecticut,Derby,1,0,0,0,0,0,0,0,1,0,12735
Connecticut,Groton Town,0,1,0,0,0,0,0,1,0,0,30387
Connecticut,Guilford,2,0,0,0,0,0,0,0,0,2,22421
Connecticut,Hartford3,1,1,1,0,0,0,0,1,1,0,124553
Connecticut,Manchester,1,1,1,0,0,0,0,1,0,2,58070
Connecticut,Meriden,1,0,0,1,0,0,0,1,1,0,60149
Connecticut,Middletown,3,0,1,0,0,0,0,1,1,2,46894
Connecticut,New Britain,1,0,0,0,0,0,0,0,1,0,72788
Connecticut,New Haven,7,0,1,0,0,0,1,4,2,1,130403
Connecticut,Newington,1,0,0,0,0,0,0,0,0,1,30714
Connecticut,New London,1,0,0,0,0,0,0,0,0,1,27312
Connecticut,New Milford,1,0,0,0,0,0,1,0,0,0,27317
Connecticut,North Branford,0,1,0,0,0,0,1,0,0,0,14300
Connecticut,North Haven,1,0,0,0,0,0,0,0,1,0,23865
Connecticut,Norwalk,1,0,0,0,0,0,1,0,0,0,88692
Connecticut,Old Saybrook,1,0,0,0,0,0,1,0,0,0,10213
Connecticut,Plainfield,1,0,0,0,0,0,0,1,0,0,15071
Connecticut,Redding,0,1,0,0,0,0,0,0,1,0,9344
Connecticut,Simsbury,0,1,0,0,0,0,0,0,0,1,24093
Connecticut,Southington,1,0,0,0,0,0,0,0,1,0,43979
Connecticut,Stamford,7,2,0,1,0,0,2,1,2,5,129682
Connecticut,Stonington,1,0,0,0,0,0,1,0,0,0,18505
Connecticut,Stratford,2,0,0,0,0,0,1,0,1,0,53058
Connecticut,Suffield,1,0,0,0,0,0,0,0,1,0,15823
Connecticut,Torrington,3,1,0,0,0,0,0,1,0,3,34910
Connecticut,Trumbull,1,1,1,0,0,0,0,0,1,2,36708
Connecticut,Vernon,1,0,0,0,0,0,1,0,0,0,29079
Connecticut,Wallingford,1,0,0,0,0,0,0,0,1,0,45054
Connecticut,Waterford,1,1,0,0,0,0,0,0,0,2,19407
Connecticut,West Hartford,1,0,0,0,0,0,1,0,0,0,63301
Connecticut,West Haven,1,0,1,0,0,0,0,1,0,1,54741
Connecticut,Westport,0,1,0,1,0,0,1,1,0,0,27848
Connecticut,Winchester,1,2,0,0,0,0,2,0,0,1,10855
Connecticut,Windsor,1,0,0,0,0,0,1,0,0,0,29063
Connecticut,Central Connecticut State University,2,0,0,0,0,0,1,0,1,0,12037
Connecticut,"University of Connecticut, Storrs, Avery Point and Hartford2",1,0,0,0,0,0,0,0,1,0,1000000
Connecticut,Western Connecticut State University,2,0,0,0,0,0,1,0,0,1,5952
Connecticut,Connecticut State Police,0,2,1,0,0,0,1,0,1,1,524558
Delaware,Laurel,1,0,0,0,0,0,0,0,1,0,4051
Delaware,Milford,1,0,0,0,0,0,0,0,0,1,10331
Delaware,Milton,1,0,0,0,0,0,1,0,0,0,2805
Delaware,Wilmington,2,0,0,0,0,0,1,0,0,1,72078
Delaware,New Castle County Police Department,3,0,0,0,0,0,1,1,0,1,1000000
Delaware,"State Police, Sussex County",0,2,0,0,0,0,0,2,0,0,1000000
Delaware,Park Rangers,1,0,0,0,0,0,0,1,0,0,1000000
District of Columbia,Washington,22,5,27,0,0,10,13,13,18,20,672228
District of Columbia,Metro Transit Police,1,0,0,0,0,0,0,1,0,0,1000000
Florida,Clearwater,2,0,0,0,0,0,0,2,0,0,111316
Florida,Coral Springs,0,1,0,0,0,0,0,0,1,0,129631
Florida,Daytona Beach Shores,1,0,0,0,0,0,0,0,1,0,4336
Florida,Deland,0,1,0,0,0,0,0,0,1,0,29773
